,X20190815_UWPRQE_COPEPODS_01_ADJNSAF,X20190815_UWPRQE_COPEPODS_02_ADJNSAF,X20190815_UWPRQE_COPEPODS_03_ADJNSAF,X20190815_UWPRQE_COPEPODS_04_ADJNSAF,X20190815_UWPRQE_COPEPODS_05_ADJNSAF,X20190815_UWPRQE_COPEPODS_06_ADJNSAF,X20190815_UWPRQE_COPEPODS_07_ADJNSAF,X20190815_UWPRQE_COPEPODS_08_ADJNSAF,X20190815_UWPRQE_COPEPODS_09_ADJNSAF,X20190815_UWPRQE_COPEPODS_10_ADJNSAF,X20190815_UWPRQE_COPEPODS_11_ADJNSAF,X20190815_UWPRQE_COPEPODS_12_ADJNSAF,X20190815_UWPRQE_COPEPODS_13_ADJNSAF,X20190815_UWPRQE_COPEPODS_14_ADJNSAF,X20190815_UWPRQE_COPEPODS_15_ADJNSAF,X20190815_UWPRQE_COPEPODS_16_ADJNSAF,X20190815_UWPRQE_COPEPODS_17_ADJNSAF,X20190815_UWPRQE_COPEPODS_18_ADJNSAF,X20190815_UWPRQE_COPEPODS_19_ADJNSAF,X20190815_UWPRQE_COPEPODS_20_ADJNSAF,X20190815_UWPRQE_COPEPODS_21_ADJNSAF,X20190815_UWPRQE_COPEPODS_22_ADJNSAF,X20190815_UWPRQE_COPEPODS_23_ADJNSAF,X20190815_UWPRQE_COPEPODS_24_ADJNSAF,X20190815_UWPRQE_COPEPODS_25_ADJNSAF,X20190815_UWPRQE_COPEPODS_26_ADJNSAF,X20190815_UWPRQE_COPEPODS_27_ADJNSAF,X20190815_UWPRQE_COPEPODS_28_ADJNSAF,X20190815_UWPRQE_COPEPODS_29_ADJNSAF,X20190815_UWPRQE_COPEPODS_30_ADJNSAF,X20190815_UWPRQE_COPEPODS_31_ADJNSAF,X20190815_UWPRQE_COPEPODS_32_ADJNSAF,X20190815_UWPRQE_COPEPODS_33_ADJNSAF,X20190815_UWPRQE_COPEPODS_34_ADJNSAF,X20190815_UWPRQE_COPEPODS_35_ADJNSAF,X20190815_UWPRQE_COPEPODS_36_ADJNSAF,X20190815_UWPRQE_COPEPODS_37_ADJNSAF,X20190815_UWPRQE_COPEPODS_38_ADJNSAF,X20190815_UWPRQE_COPEPODS_39_ADJNSAF,X20190815_UWPRQE_COPEPODS_40_ADJNSAF,X20190815_UWPRQE_COPEPODS_41_ADJNSAF,X20190815_UWPRQE_COPEPODS_42_ADJNSAF,X20190815_UWPRQE_COPEPODS_43_ADJNSAF,X20190815_UWPRQE_COPEPODS_44_ADJNSAF,X20190815_UWPRQE_COPEPODS_45_ADJNSAF,X20190815_UWPRQE_COPEPODS_46_ADJNSAF,X20190815_UWPRQE_COPEPODS_47_ADJNSAF,X20190815_UWPRQE_COPEPODS_48_ADJNSAF,X20190815_UWPRQE_COPEPODS_49_ADJNSAF,X20190815_UWPRQE_COPEPODS_50_ADJNSAF,X20190815_UWPRQE_COPEPODS_51_ADJNSAF,X20190815_UWPRQE_COPEPODS_52_ADJNSAF,X20190815_UWPRQE_COPEPODS_53_ADJNSAF,X20190815_UWPRQE_COPEPODS_54_ADJNSAF,X20190815_UWPRQE_COPEPODS_55_ADJNSAF,X20190815_UWPRQE_COPEPODS_56_ADJNSAF,X20190815_UWPRQE_COPEPODS_57_ADJNSAF,X20190815_UWPRQE_COPEPODS_58_ADJNSAF,X20190815_UWPRQE_COPEPODS_59_ADJNSAF,X20190815_UWPRQE_COPEPODS_60_ADJNSAF,X20190815_UWPRQE_COPEPODS_61_ADJNSAF,X20190815_UWPRQE_COPEPODS_62_ADJNSAF,X20190815_UWPRQE_COPEPODS_63_ADJNSAF,X20190815_UWPRQE_COPEPODS_64_ADJNSAF,X20190815_UWPRQE_COPEPODS_65_ADJNSAF,X20190815_UWPRQE_COPEPODS_66_ADJNSAF,X20190815_UWPRQE_COPEPODS_67_ADJNSAF,X20190815_UWPRQE_COPEPODS_68_ADJNSAF,X20190815_UWPRQE_COPEPODS_69_ADJNSAF,X20190815_UWPRQE_COPEPODS_70_ADJNSAF,X20190815_UWPRQE_COPEPODS_71_ADJNSAF,X20190815_UWPRQE_COPEPODS_72_ADJNSAF,X20190815_UWPRQE_COPEPODS_74_ADJNSAF,X20190815_UWPRQE_COPEPODS_75_ADJNSAF,X20190815_UWPRQE_COPEPODS_76_ADJNSAF,X20190815_UWPRQE_COPEPODS_77_ADJNSAF
TRINITY_DN13245_c0_g1_i1|m.4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN13361_c0_g1_i1|m.4134,21.6579,9.85,20.8955,9.7736,30.6485,19.923,19.7943,0,0,9.4711,0,0,32.7716,9.7622,37.2407,30.3266,28.7562,30.7112,0,0,20.3393,69.6827,30.2417,27.5292,9.0356,29.9831,30.094,29.6132,19.3945,37.6242,0,0,28.5779,9.0426,19.0144,9.4321,0,0,0,19.321,28.0906,18.6423,10.3968,0,27.5975,20.3359,18.173,9.2608,0,18.8183,9.511,0,8.8477,29.8858,0,19.5598,0,49.1539,0,0,19.8317,0,0,0,0,0,0,0,8.885,23.0944,23.4815,9.5936,15.5557,0,0,0
TRINITY_DN13462_c0_g1_i1|m.4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2959,10.2828,0,0,0,0,0,0,0,0,10.6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3276,0,0
TRINITY_DN13666_c0_g1_i1|m.4278,0,0,0,0,0,0,0,0,8.6478,0,0,0,0,0,0,0,63.4817,0,0,0,0,0,0,0,0,0,0,0,0,53.3949,0,0,0,0,0,0,0,0,8.7751,63.9791,17.7178,35.2753,0,0,52.2205,0,0,0,0,0,0,0,0,0,0,0,8.7507,0,0,0,0,0,0,7.315,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN13771_c0_g1_i1|m.4320,0,0,0,0,0,0,0,0,0,0,0,3.8066,0,0,0,0,2.022,0,0,0,0,0,0,0,0,2.1083,2.1161,0,0,0,1.8761,0,0,0,4.011,0,0,0,0,0,0,0,0,1.9573,0,2.1449,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7428,2.0917,0,0,0,0,0,0,0,0,0,0,0,0,1.9442,1.6114,0
TRINITY_DN14192_c0_g2_i1|m.4484,12.6271,0,6.0913,0,0,17.4234,0,5.7063,0,5.5219,0,0,0,5.6916,5.4281,17.6812,16.7656,5.9685,0,0,0,5.8038,0,10.7001,5.268,5.827,5.8485,11.5102,5.6538,5.484,0,5.4696,11.1078,0,5.5429,5.4991,5.7241,0,5.4075,16.897,16.3775,5.4345,0,0,10.7267,5.9282,21.1906,0,5.5884,10.9716,5.5452,10.827,10.3169,0,5.1485,11.4039,10.7849,0,15.3799,0,5.7812,5.2154,13.621,9.0155,0,8.3156,8.4765,0,0,13.4646,18.2538,5.5933,4.5347,0,4.4535,5.0126
TRINITY_DN14241_c0_g1_i1|m.4502,18.802,11.4014,18.14,16.9695,11.8253,23.061,17.1841,5.6645,15.8702,32.8887,14.7823,5.2219,37.9335,22.5997,21.5532,11.7011,0,11.8495,16.1949,9.9635,11.7715,11.5226,0,15.9326,26.1469,17.3529,11.6114,11.4258,5.6123,0,10.2947,5.4295,16.5396,5.2334,5.5023,10.9177,22.7287,16.1667,5.3679,11.1821,5.4192,16.184,6.0172,0,10.6481,0,10.5177,10.7194,11.0948,21.7824,5.5045,16.1215,20.4827,11.531,10.2216,16.9805,16.0589,5.6896,10.1781,14.3443,22.9554,15.5315,22.5354,17.899,8.5261,16.5093,16.8288,9.9066,10.2844,13.366,9.06,11.1046,18.0058,10.6681,17.6836,29.8551
TRINITY_DN14265_c0_g1_i1|m.4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN14339_c0_g1_i1|m.4522,14.2581,12.9691,0,0,26.9026,0,26.0625,0,0,12.4703,0,0,28.7662,12.8536,24.5168,0,12.6208,13.4788,12.2811,0,13.39,0,26.5455,12.0822,11.8968,13.1593,13.2079,12.9969,12.7681,24.7693,0,0,25.0851,0,25.0356,12.4189,0,12.2597,12.212,25.4393,12.3287,12.2729,27.3783,0,0,26.7756,0,12.1934,12.6204,24.7774,12.5228,12.2255,0,13.1165,11.6271,0,0,0,0,0,0,0,0,20.3601,0,9.3897,9.5714,0,0,10.1359,20.6115,12.6315,10.2408,24.27,0,22.6401
TRINITY_DN14359_c0_g1_i1|m.4547,0,0,0,4.5153,0,0,0,4.5217,0,0,0,0,0,0,0,0,0,0,0,3.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8168,0,0,0,0,0,0,0,0,4.1047,0,0,0,0,0,0,0
TRINITY_DN14395_c0_g1_i1|m.4566,0,33.1127,23.4148,32.8558,11.4479,33.4875,0,32.9024,30.7274,31.839,9.5403,20.221,12.2409,32.8177,20.8654,33.9831,10.7411,11.4713,20.904,9.6455,11.3958,11.1549,11.2959,20.5655,40.4999,11.1994,11.2408,0,10.8664,10.5401,0,21.0249,10.6745,10.1328,21.3069,10.5693,0,10.4338,10.3932,10.8252,0,0,0,20.7942,0,0,20.364,10.3773,10.7407,10.5436,0,10.4047,29.7435,0,9.8954,21.9181,10.3643,33.0482,9.8533,0,0,10.0239,8.7265,0,0,0,0,0,0,8.6263,26.3126,10.7502,0,10.3276,17.1192,0
TRINITY_DN14518_c0_g1_i1|m.4602,54.0309,49.1462,121.6336,0,135.9288,66.2701,148.1447,97.6681,91.2117,118.1396,77.8793,67.5275,90.8407,64.9444,61.9372,42.0317,71.739,59.5905,54.2955,64.4216,59.198,66.2248,117.3589,91.5707,75.1379,66.4889,50.051,90.2942,56.4483,62.575,66.5636,78.0135,55.4512,52.6373,94.8717,54.9045,65.3151,61.944,53.9901,80.3346,85.6517,77.5129,51.8747,77.1573,76.4985,93.0101,60.449,84.7118,39.8538,86.069,71.1823,54.0495,58.8607,41.4206,51.4039,56.9294,76.9137,65.4006,51.1853,41.2211,74.2123,52.0714,58.2837,70.7245,73.5037,83.0246,72.5409,49.8198,59.1083,0,110.6514,55.8446,71.1467,38.321,95.282,57.1961
TRINITY_DN14665_c0_g1_i1|m.4646,15.697,0,0,0,0,7.2198,0,0,0,0,0,0,0,0,0,0,0,7.4195,0,0,0,0,0,6.6508,0,0,7.2704,0,7.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7247,0,0,0,0,6.947,0,0,0,0,7.2201,0,7.0882,0,0,0,0,7.1867,0,0,0,0,0,0,6.203,0,0,0,0,0,0,0,0
TRINITY_DN14922_c0_g1_i1|m.4773,38.5935,0,37.2348,11.6107,0,0,11.7575,11.6272,10.8585,11.2514,0,0,0,0,11.0602,12.009,0,12.1613,11.0807,0,12.0812,0,11.9754,10.9013,10.734,11.873,11.9169,11.7265,0,22.3482,0,11.1448,22.6332,32.2269,11.2943,22.41,0,22.1228,22.0368,0,11.1236,0,24.7023,22.045,0,0,21.5889,11.0015,11.3868,22.3556,11.2988,22.061,21.0217,23.6689,0,11.6182,10.9877,11.6787,10.446,9.8145,0,10.6268,37.0055,27.555,8.7504,8.4719,8.6358,0,10.5551,9.1452,18.5969,11.3969,18.4797,0,9.0745,10.2136
TRINITY_DN15019_c0_g1_i1|m.4820,0,0,4.5102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4193,0,0,0,4.2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0619,0,0,0,0,0,0,0,0,0,0,0,0,3.3618,0,0,0,0,0,0,0,3.3789,0,0,0,0,0
TRINITY_DN15137_c0_g1_i1|m.4855,3.6173,0,0,0,3.4126,0,3.306,0,0,0,0,3.0139,3.649,0,3.11,3.3768,0,3.4196,0,0,0,3.3252,3.3673,3.0653,3.0182,3.3385,0,0,3.2393,0,2.9709,3.1337,3.182,0,3.1758,3.1507,0,3.1103,3.0982,0,0,3.1136,3.4729,0,0,0,3.0352,0,0,3.143,0,6.2032,0,0,2.9498,0,0,3.2839,2.9372,0,0,0,5.2027,2.5827,2.4605,2.3822,4.8565,0,0,2.5715,2.6146,0,0,0,2.5516,0
TRINITY_DN15176_c0_g1_i1|m.4874,66.8351,66.8721,77.3785,54.2891,56.7476,49.1848,48.8672,48.3254,39.4895,58.4545,42.0371,50.118,40.4525,36.1507,63.2074,68.6298,29.5799,50.5455,40.2974,37.1878,50.2126,55.2951,37.3295,79.2897,44.6131,55.5157,37.1473,60.9229,41.8952,23.2212,49.4027,46.3205,52.9138,27.9048,41.074,34.9281,30.2975,34.4805,40.0708,47.6987,34.6743,28.7646,57.7512,51.5387,34.0657,62.7554,39.2564,45.7251,29.579,63.8793,64.5707,40.1149,32.7643,55.3354,43.6015,24.1442,22.8338,36.4046,32.5621,30.5938,36.7196,27.6048,38.451,28.6314,18.1845,39.6127,31.4061,31.6934,21.9347,38.0096,24.1541,47.3682,48.0038,45.5062,33.0013,42.4503
TRINITY_DN15237_c0_g1_i1|m.4912,109.2113,99.338,93.6591,109.5195,103.0311,100.4626,121.9946,76.7722,81.9396,95.5171,66.7824,80.884,110.1685,131.2707,114.7596,113.2768,128.8928,114.7132,83.6161,77.1637,91.1662,89.2391,124.2553,102.8276,111.3746,111.9938,123.6486,88.4895,65.1986,115.9413,89.6957,105.1246,96.0705,111.4609,74.5741,73.9848,77.0116,125.2059,114.3255,140.728,115.4172,135.785,116.5035,124.7651,154.6245,148.1206,112.0022,124.528,75.1852,105.4359,117.2348,114.4513,99.1449,78.141,89.0584,76.7133,93.2783,88.1285,59.1198,37.0308,77.7797,70.1672,95.9912,95.3025,57.7777,79.9122,81.4585,47.9522,69.6933,69.0103,87.7087,107.5023,113.3026,103.2765,111.2749,77.0728
TRINITY_DN15308_c0_g1_i1|m.4940,13.9104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9854,0,0,0,0,0,0,0,0,0,0,0,6.3399,0,0,0,0,6.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15422_c0_g1_i1|m.4995,102.1479,92.9132,86.2328,57.6203,108.4134,82.2194,93.3582,69.2423,86.22,89.3394,50.1936,63.8319,77.2824,103.5961,76.8438,107.2749,101.7195,96.5645,76.9861,60.896,83.9375,82.1632,106.9742,86.5593,63.9233,94.2754,106.4519,81.473,80.0386,88.7258,52.434,88.4929,101.0891,53.3107,67.2598,77.8497,81.0346,109.7888,54.6808,113.9073,66.2435,109.9064,98.0716,65.6413,108.468,131.88,74.9974,87.3555,79.1127,77.6606,89.7156,109.4819,73.0269,70.4769,83.2984,103.7838,87.2454,81.1407,62.2081,58.4478,93.5346,63.2851,55.094,63.8152,43.4257,42.0434,42.8569,50.4572,62.8577,36.3077,27.6871,67.8709,55.0253,65.2029,72.054,60.8243
TRINITY_DN15466_c0_g1_i1|m.5016,4.6305,10.5297,0,0,0,10.6489,0,0,0,2.0249,5.4608,0,0,0,0,0,12.2963,0,5.9827,9.2017,0,0,0,0,0,0,10.7236,2.1105,2.0733,6.0331,3.8031,0,0,9.6666,0,4.0332,6.2973,0,1.983,14.4581,8.0078,11.9573,0,0,11.8008,0,0,7.9199,6.1479,4.0234,4.0669,1.9852,0,2.1299,1.888,10.4548,1.9775,0,3.76,12.3645,10.6002,1.9125,1.665,8.2653,0,3.0494,1.5542,5.4895,0,1.6459,0,10.2556,0,0,0,0
TRINITY_DN15470_c0_g3_i1|m.5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15531_c0_g1_i1|m.5093,0,0,0,0,0,0,0,0,0,0,0,0,2.9656,0,0,2.7443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15535_c0_g1_i1|m.5091,133.9922,112.5033,109.3865,93.0256,116.6859,75.8513,84.7816,102.4731,86.9991,54.088,64.8283,68.7026,124.7692,92.9175,106.338,86.5954,127.7281,77.9497,71.0233,32.7713,96.7954,75.7995,95.9474,78.6073,77.4011,85.6145,57.2873,56.372,92.2992,80.5748,59.2568,71.4341,72.5352,43.0339,72.3921,71.82,65.4135,79.7622,70.6239,119.5341,106.9474,79.8476,69.2705,61.8188,113.826,106.4574,86.4858,70.5159,72.9853,98.5127,72.4211,70.7016,67.3707,75.8546,84.0511,65.1601,79.2304,65.4991,58.5856,39.3173,56.6279,51.0856,59.298,66.2316,42.0653,33.9386,27.6762,48.8766,67.6541,36.6357,44.6997,63.9186,51.821,52.6337,65.4346,32.7327
TRINITY_DN15553_c0_g1_i1|m.5103,0,0,0,0,0,0,0,0,0,0,4.3115,0,0,0,0,0,0,0,0,4.359,0,5.0411,0,4.647,0,0,10.1599,0,0,0,0,0,0,4.5793,0,4.7765,0,0,0,9.7843,0,4.7203,0,0,0,5.1492,4.6015,0,4.854,0,0,4.7021,8.9612,5.0448,0,4.9526,0,0,0,12.5513,0,4.53,0,0,3.7302,3.6114,7.3626,0,0,3.8984,3.9638,4.8583,11.8163,4.6673,0,4.3539
TRINITY_DN15681_c0_g1_i1|m.5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15739_c0_g1_i1|m.5194,8.8195,0,8.509,7.9599,8.3204,8.113,8.0606,7.9712,7.4443,7.7136,6.934,7.3483,0,7.9507,7.5825,8.233,7.8067,0,7.5966,7.0104,8.2825,0,8.2099,7.4735,7.3589,0,8.1698,8.0393,7.8978,0,7.2435,0,7.7583,0,7.743,7.6818,0,7.5833,7.5538,0,0,0,8.4675,7.5566,0,8.2811,0,0,0,7.6631,0,7.5622,7.2059,8.1133,7.192,0,7.5328,0,7.1614,6.7285,0,7.2854,6.3424,0,0,0,0,0,0,6.2696,0,0,0,0,0,0
TRINITY_DN15755_c0_g1_i1|m.5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN15787_c0_g1_i1|m.5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.855,9.7004,0,0,0,0,9.9126,0,0,0,0,0,0,9.3873,17.6397,0,0,0,8.2541,0,0,0,0,0,8.2183,0,0,8.3034,0,0,0
TRINITY_DN15797_c0_g1_i1|m.5191,0,15.4089,16.344,15.2894,31.9635,15.5833,15.4827,0,0,14.8162,0,14.1147,0,15.2716,0,0,14.995,0,0,0,0,0,0,0,0,15.6348,0,0,0,14.7144,13.9132,0,0,14.1458,14.8726,14.7551,0,14.566,0,0,14.6479,14.5816,0,14.5147,14.3908,0,0,14.4872,0,0,0,14.5253,0,15.584,0,0,0,0,13.7556,0,0,0,0,0,11.5229,22.3121,0,0,0,0,12.2445,15.0078,12.1673,0,0,0
TRINITY_DN15853_c0_g1_i1|m.5271,13.9104,25.3056,13.4207,12.5547,26.2464,12.7961,12.7134,25.1449,11.7413,12.1661,0,11.5901,0,12.5401,23.9188,25.9708,36.9388,39.4501,11.9816,11.057,26.1269,25.5746,38.847,23.5751,23.2133,12.8383,25.7715,25.3598,12.4566,24.1652,11.4247,12.0509,12.2366,23.2313,12.2125,12.116,12.6117,11.9607,23.8284,24.8188,12.028,11.9735,26.7106,11.9186,23.6337,0,23.3441,23.7919,12.3126,24.1731,36.6521,23.8546,11.3654,12.7966,22.687,25.1256,11.881,12.6282,22.5905,10.6125,12.7374,22.9816,30.0106,9.9317,9.4619,0,9.3379,0,11.4132,0,20.1088,24.6469,9.991,11.839,9.8122,22.0879
TRINITY_DN16044_c0_g1_i1|m.5341,7.9212,7.2051,7.6423,14.2984,7.4729,14.5733,14.4792,7.1593,13.3721,6.9279,0,6.5999,0,7.1409,13.6205,14.7889,7.0115,0,13.6457,6.2963,0,14.5633,14.7475,13.4247,6.6094,0,7.3377,0,7.0934,13.7607,6.5057,13.7246,6.9681,6.6145,0,6.8994,21.5449,6.811,6.7845,14.1329,13.6985,6.8183,0,6.787,13.4581,7.4377,6.6466,13.5482,7.0113,0,0,6.7919,6.472,0,6.4595,7.1538,6.7656,14.3821,6.432,6.0432,14.5065,6.5434,11.3929,5.6556,10.776,5.2165,5.3174,12.5209,6.4992,11.2621,0,14.035,5.6893,6.7417,11.175,6.2889
TRINITY_DN16088_c0_g1_i1|m.5375,117.9984,53.6654,0,53.2491,41.7454,54.2729,0,93.318,0,0,23.1929,0,14.8791,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6534,0,0,0,0,25.5562,0,0,38.8483,25.6942,40.1181,38.0475,37.8994,0,63.7689,0,0,0,0,0,0,0,0,0,0,0,0,13.5688,0,26.6418,25.1959,0,0,22.5058,13.5061,36.5526,42.4287,10.5311,40.1313,77.7078,0,46.6294,0,20.9708,0,0,0,0,0,0
TRINITY_DN16127_c0_g1_i1|m.5391,12.5807,22.8867,0,11.3546,0,23.1458,22.9963,0,10.619,11.0032,0,0,0,22.6828,21.6325,35.2324,22.2719,0,21.6726,20.0002,23.6295,23.13,23.4225,21.3216,31.4916,0,11.654,11.4678,11.2659,21.8553,10.3326,10.8989,11.0669,31.516,0,21.9157,11.4061,0,21.5507,11.2232,10.8782,32.487,0,10.7793,10.6873,11.8128,21.1127,10.7589,44.5425,21.8624,0,32.3616,30.837,11.5734,20.5183,11.362,0,34.2632,20.4311,9.5981,11.5199,10.3924,18.0946,35.9296,17.1148,16.57,25.336,19.8861,20.6444,8.9434,9.0933,0,9.036,10.7073,8.8743,0
TRINITY_DN16228_c0_g1_i1|m.5439,0,26.8327,0,0,0,13.5682,0,26.6623,0,0,23.1929,0,14.8791,26.5936,0,13.769,26.1119,0,25.4092,23.4485,0,0,0,0,0,0,27.3267,0,26.4167,25.6234,0,38.3342,0,12.3166,0,12.8471,26.7454,0,0,26.3165,0,25.3922,0,0,25.0598,0,12.3764,25.2277,39.1667,0,0,0,0,0,12.028,13.3209,25.1959,26.7804,23.9537,22.5058,13.5061,0,21.2144,52.6554,30.0985,48.5673,0,11.6574,12.1019,0,21.3223,13.0671,0,0,10.4044,0
TRINITY_DN16250_c0_g1_i1|m.5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3525,0,0,0,0,0,0,0,0,0,6.4662,0,0,11.5516,0,6.2538,0,0,0,0,0,5.9834,0,0,0,0,0,0,0,0
TRINITY_DN16266_c0_g1_i1|m.5461,0,5.8728,0,0,6.0911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5898,0,0,4.6373,0,0,0
TRINITY_DN16287_c0_g4_i1|m.5464,11.5607,0,0,10.4339,10.9064,31.9037,0,10.4487,19.516,10.111,9.0891,9.6323,11.662,10.4218,9.9393,10.7919,0,10.9288,9.9577,0,0,10.6273,10.7617,0,9.6461,10.6697,0,0,10.3525,10.0416,9.4948,10.0152,0,0,0,10.0694,0,19.8807,9.9017,0,0,0,0,19.8107,0,0,0,0,10.2327,0,0,9.9126,0,10.635,9.4273,0,0,10.495,0,8.8198,0,9.5498,0,0,7.8636,15.2265,15.5211,0,18.9706,16.4366,0,0,16.6067,0,16.3095,0
TRINITY_DN16415_c0_g1_i1|m.5545,14.378,0,0,12.9767,0,0,0,12.9951,12.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN16499_c0_g1_i1|m.5558,0,10.4449,0,0,21.6665,0,10.495,0,0,0,18.0562,0,11.5837,10.3519,9.8725,0,10.1644,0,0,9.1276,0,0,21.3789,9.7307,0,0,0,0,0,0,0,0,0,9.5888,0,0,0,0,0,0,0,0,0,0,0,0,9.6353,0,0,0,0,0,0,0,0,0,0,10.4246,0,0,0,0,16.5159,0,7.8108,15.1243,15.417,0,0,0,0,0,8.2476,9.7731,0,18.2337
TRINITY_DN16509_c0_g1_i1|m.5570,0,10.6596,0,0,22.1117,21.5605,10.7106,0,0,20.4991,9.2136,9.7642,0,10.5646,30.2262,0,10.3732,0,10.0941,0,0,0,21.8182,9.9306,0,0,0,10.6824,10.4943,0,0,10.1524,20.6179,9.7858,0,10.2073,10.6249,20.153,0,10.4545,10.1331,10.0873,0,0,9.9553,33.0111,0,0,10.3729,0,10.2927,10.0483,9.5749,0,19.113,0,0,10.6388,0,0,10.7309,0,0,8.3672,0,15.4351,7.8669,9.262,0,0,0,0,8.4171,0,16.5329,9.3042
TRINITY_DN16527_c1_g1_i1|m.5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.254,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN16681_c0_g2_i1|m.5628,32.9034,74.8219,23.8088,22.2725,31.0414,52.9683,22.5541,37.1734,27.7728,35.972,58.2052,61.6837,107.8733,22.2466,21.2165,23.0366,65.5309,15.5525,21.2558,85.0007,54.0751,22.6852,15.3147,48.7937,61.772,22.7757,60.9596,22.4946,51.5633,78.5948,20.2678,57.0099,14.4722,61.8199,43.3308,50.1532,67.1207,21.2188,21.1362,80.7209,64.0142,63.7246,15.7952,28.1921,62.8906,38.6187,27.6089,42.2078,65.5288,57.1787,50.5729,42.319,67.2088,45.4034,46.9554,52.0028,21.0773,29.8705,53.4352,69.0321,45.1934,67.9503,23.6622,70.4772,11.1905,70.4227,55.2194,71.5134,40.4949,17.5429,23.7825,43.7245,29.5408,49.0067,11.6049,45.7157
